time,nis,roll,pitch,yaw,gx,gy,gz,gunbx,gunby,gunbz,bgx,bgy,bgz,gmx,gmy,gmz
127304.484580,0.6469,0.018444,0.008099,-0.512789,-6.928702e-02,7.044215e-02,2.952656e-02,-7.005857e-02,7.033279e-02,2.989381e-02,7.715467e-04,1.093656e-04,-3.672511e-04,1.615844e-03,5.114103e-04,-1.037670e-02
127304.534581,0.4229,0.011780,0.012110,-0.510461,-5.001407e-02,5.031631e-02,6.622641e-02,-5.086455e-02,5.022937e-02,6.659832e-02,8.504811e-04,8.693391e-05,-3.719069e-04,1.570096e-03,5.565599e-04,-1.033330e-02
127304.584584,0.5092,0.005073,0.015118,-0.506232,-3.426820e-02,4.153308e-02,1.241587e-01,-3.521736e-02,4.145809e-02,1.245283e-01,9.491651e-04,7.498178e-05,-3.695980e-04,1.537719e-03,5.945350e-04,-1.024569e-02
127304.634593,0.4092,-0.005102,0.012746,-0.501166,-3.161922e-02,1.945679e-02,1.390233e-01,-3.274856e-02,1.930503e-02,1.393815e-01,1.129341e-03,1.517574e-04,-3.582419e-04,1.510856e-03,6.107300e-04,-1.013973e-02
127304.734604,0.3134,-0.008992,0.026128,-0.472900,-7.076324e-02,4.463580e-02,3.041235e-01,-7.189604e-02,4.467125e-02,3.045796e-01,1.132799e-03,-3.544860e-05,-4.561173e-04,1.440728e-03,6.830626e-04,-9.784070e-03
127304.784614,0.4844,-0.015049,0.030988,-0.455861,-7.568039e-02,4.845800e-02,4.352888e-01,-7.687192e-02,4.854625e-02,4.357318e-01,1.191531e-03,-8.824338e-05,-4.429573e-04,1.378095e-03,7.161371e-04,-9.472582e-03
127304.884585,0.2502,-0.025219,0.041209,-0.405207,-3.974089e-02,1.082417e-02,4.988559e-01,-4.101397e-02,1.100304e-02,4.993246e-01,1.273087e-03,-1.788771e-04,-4.687809e-04,1.248896e-03,7.866719e-04,-8.670077e-03
127304.984587,0.2222,-0.017749,0.026903,-0.347417,-2.430354e-02,-7.487305e-03,6.196689e-01,-2.538584e-02,-7.597600e-03,6.202141e-01,1.082304e-03,1.102942e-04,-5.452093e-04,1.209328e-03,7.662155e-04,-7.805894e-03
127305.034592,0.0715,-0.012575,0.020103,-0.317903,-4.046799e-02,-1.884814e-02,6.513453e-01,-4.140869e-02,-1.908324e-02,6.518821e-01,9.407028e-04,2.350993e-04,-5.367686e-04,1.176315e-03,7.514230e-04,-7.301494e-03
127305.134581,0.4405,-0.007993,0.022993,-0.262523,-1.778791e-01,1.368764e-01,5.396403e-01,-1.785638e-01,1.366154e-01,5.400928e-01,6.847215e-04,2.609828e-04,-4.525193e-04,1.012312e-03,8.400457e-04,-6.265728e-03
127305.184595,0.0944,-0.018351,0.037118,-0.245391,-1.896786e-01,1.514197e-01,4.504541e-01,-1.904198e-01,1.512965e-01,4.508346e-01,7.411791e-04,1.231528e-04,-3.804676e-04,8.627301e-04,9.525312e-04,-5.891950e-03
127305.284583,0.0247,-0.049638,0.057962,-0.211364,2.986058e-02,-7.988581e-02,4.938306e-01,2.859272e-02,-7.974930e-02,4.940487e-01,1.267859e-03,-1.365175e-04,-2.180935e-04,7.322814e-04,1.001586e-03,-5.123505e-03
127305.384579,0.0792,-0.040996,0.051173,-0.158712,-8.810597e-03,-4.597892e-02,5.308329e-01,-1.001712e-02,-4.585559e-02,5.310737e-01,1.206528e-03,-1.233285e-04,-2.408159e-04,7.746125e-04,8.694319e-04,-4.303481e-03
127305.434619,0.0295,-0.034704,0.043591,-0.131186,-9.494897e-02,3.501326e-02,5.541897e-01,-9.598848e-02,3.498164e-02,5.544572e-01,1.039519e-03,3.162063e-05,-2.675379e-04,7.282278e-04,8.712386e-04,-3.885349e-03
127305.534590,0.0676,-0.047368,0.047643,-0.069131,-6.626865e-02,6.002990e-03,6.008937e-01,-6.738328e-02,5.905103e-03,6.011882e-01,1.114628e-03,9.788749e-05,-2.944786e-04,5.529512e-04,9.407357e-04,-2.919759e-03
127305.634580,0.0209,-0.048206,0.051708,-0.005707,2.140336e-02,-8.769269e-02,5.967985e-01,2.024465e-02,-8.768283e-02,5.971338e-01,1.158710e-03,-9.856170e-06,-3.352265e-04,5.286641e-04,8.567797e-04,-1.966098e-03
127305.684581,0.0306,-0.035617,0.045166,0.029820,-3.831609e-03,-5.973560e-02,5.436820e-01,-4.774902e-03,-5.977654e-02,5.440637e-01,9.432935e-04,4.093236e-05,-3.816476e-04,5.386523e-04,7.872745e-04,-1.459653e-03
127305.734608,0.0618,-0.026527,0.038221,0.057781,-3.408232e-02,-2.525956e-02,4.851149e-01,-3.482961e-02,-2.539923e-02,4.855404e-01,7.472955e-04,1.396762e-04,-4.255355e-04,5.203489e-04,7.574202e-04,-1.070834e-03
127305.834605,0.2484,-0.022524,0.031229,0.102547,-7.428348e-03,-3.033726e-02,3.699130e-01,-8.060850e-03,-3.057824e-02,3.703953e-01,6.325014e-04,2.409808e-04,-4.822384e-04,4.854303e-04,7.156932e-04,-4.389993e-04
127305.934584,0.0826,-0.033938,0.031926,0.144182,-3.282947e-03,-3.897249e-02,3.972191e-01,-4.161340e-03,-3.916540e-02,3.977305e-01,8.783935e-04,1.929112e-04,-5.114033e-04,4.757973e-04,6.577943e-04,1.754877e-04
127306.034582,0.1935,-0.035363,0.035172,0.188266,7.292544e-03,-5.213956e-02,4.244853e-01,6.358391e-03,-5.222744e-02,4.250238e-01,9.341535e-04,8.787230e-05,-5.384986e-04,4.709250e-04,5.972092e-04,8.288147e-04
127306.134583,0.0640,-0.009494,0.025342,0.232088,6.332252e-02,-9.632390e-02,2.028171e-01,6.283245e-02,-9.645186e-02,2.034574e-01,4.900701e-04,1.279552e-04,-6.402494e-04,5.269630e-04,4.724170e-04,1.370792e-03
127306.184611,0.0371,0.002866,0.015117,0.244572,1.019355e-01,-1.115053e-01,6.050906e-02,1.016238e-01,-1.117289e-01,6.122064e-02,3.117529e-04,2.236419e-04,-7.115730e-04,5.927011e-04,3.904796e-04,1.461450e-03
127306.284580,0.1200,0.008845,0.002261,0.255207,-5.228326e-02,5.378330e-02,-2.615304e-02,-5.255118e-02,5.341656e-02,-2.529947e-02,2.679214e-04,3.667381e-04,-8.535746e-04,6.454475e-04,3.221710e-04,1.434022e-03
127306.334582,0.0867,0.004156,0.005498,0.254838,-8.494565e-02,8.490868e-02,-5.856569e-02,-8.524214e-02,8.453652e-02,-5.769510e-02,2.964980e-04,3.721612e-04,-8.705934e-04,5.907451e-04,3.805616e-04,1.399403e-03
127306.434589,0.0453,-0.019862,0.022166,0.251052,-1.078286e-01,1.233385e-01,-5.965061e-02,-1.084013e-01,1.230719e-01,-5.875593e-02,5.726770e-04,2.666372e-04,-8.946773e-04,4.268367e-04,5.635169e-04,1.293582e-03
127306.534579,0.3033,-0.043249,0.041072,0.246451,-2.192518e-02,2.934906e-02,-2.381797e-02,-2.282984e-02,2.931127e-02,-2.293340e-02,9.046693e-04,3.778109e-05,-8.845689e-04,3.298619e-04,6.746238e-04,1.215180e-03
127306.584585,0.2226,-0.049218,0.045752,0.246886,3.068723e-02,-2.941091e-02,5.013685e-03,2.966149e-02,-2.935696e-02,5.901202e-03,1.025743e-03,-5.394664e-05,-8.875164e-04,3.379210e-04,6.694832e-04,1.208538e-03
127306.634593,0.1353,-0.049215,0.044657,0.247116,4.510140e-02,-4.244515e-02,2.496023e-02,4.404100e-02,-4.237942e-02,2.583663e-02,1.060407e-03,-6.572668e-05,-8.764016e-04,3.666609e-04,6.407700e-04,1.221627e-03
127306.734583,0.0589,-0.041471,0.037958,0.250123,2.669163e-02,-2.054617e-02,3.788274e-02,2.570464e-02,-2.053224e-02,3.875502e-02,9.869979e-04,-1.392871e-05,-8.722819e-04,4.285507e-04,5.751320e-04,1.260017e-03
127306.784585,0.0953,-0.038992,0.037567,0.252555,4.765156e-02,-4.785326e-02,2.809587e-02,4.668531e-02,-4.782096e-02,2.897278e-02,9.662439e-04,-3.230244e-05,-8.769049e-04,4.529115e-04,5.497968e-04,1.286537e-03
127306.834619,0.1617,-0.037458,0.036196,0.253957,7.653726e-02,-8.216108e-02,2.863068e-02,7.553952e-02,-8.208929e-02,2.950358e-02,9.977378e-04,-7.178763e-05,-8.729038e-04,5.044984e-04,4.923378e-04,1.304860e-03
127306.934595,0.1766,-0.022795,0.023552,0.258894,5.165241e-02,-5.903386e-02,2.470089e-02,5.080549e-02,-5.906247e-02,2.556925e-02,8.469200e-04,2.860601e-05,-8.683550e-04,6.114504e-04,3.732353e-04,1.377589e-03
127306.984610,0.1410,-0.020167,0.019851,0.259730,3.909667e-02,-3.808425e-02,1.488103e-02,3.826020e-02,-3.814018e-02,1.575013e-02,8.364672e-04,5.592583e-05,-8.691021e-04,6.436419e-04,3.377763e-04,1.383407e-03
127307.084596,0.1962,-0.012560,0.015598,0.260404,-3.172036e-02,3.139469e-02,-2.192245e-02,-3.241662e-02,3.126106e-02,-2.106978e-02,6.962518e-04,1.336295e-04,-8.526736e-04,6.455577e-04,3.386358e-04,1.403874e-03
127307.184586,0.1213,-0.017167,0.020085,0.257461,-4.207577e-02,4.162860e-02,-3.708315e-02,-4.278700e-02,4.150705e-02,-3.623415e-02,7.112309e-04,1.215477e-04,-8.489956e-04,5.856713e-04,4.002761e-04,1.353960e-03
127307.234642,0.1609,-0.020575,0.020143,0.256701,-8.380403e-02,9.485173e-02,-2.802749e-02,-8.452989e-02,9.467690e-02,-2.717049e-02,7.258613e-04,1.748370e-04,-8.569971e-04,5.403623e-04,4.487839e-04,1.328558e-03
127307.334580,0.1048,-0.033468,0.034536,0.249205,-7.351472e-02,8.641907e-02,-5.401757e-02,-7.430736e-02,8.632615e-02,-5.318278e-02,7.926461e-04,9.291942e-05,-8.347988e-04,3.973027e-04,6.094823e-04,1.229222e-03
127307.434583,0.1775,-0.046206,0.044939,0.247834,-3.714740e-02,5.315341e-02,-3.146410e-03,-3.809473e-02,5.314242e-02,-2.318633e-03,9.473363e-04,1.098518e-05,-8.277772e-04,3.274743e-04,7.033629e-04,1.213072e-03
127307.484584,0.1420,-0.050763,0.045399,0.246116,-5.078453e-02,9.916792e-02,1.372766e-02,-5.177144e-02,9.909036e-02,1.453320e-02,9.869115e-04,7.755037e-05,-8.055393e-04,2.866226e-04,7.676891e-04,1.213690e-03
127307.584579,0.1603,-0.057401,0.056726,0.250411,-6.779039e-02,1.103790e-01,5.451513e-02,-6.878124e-02,1.103214e-01,5.532323e-02,9.908580e-04,5.753967e-05,-8.081005e-04,1.837236e-04,9.239478e-04,1.279415e-03
127307.634598,0.1365,-0.061026,0.062128,0.252542,-3.673826e-02,1.572642e-01,7.133159e-02,-3.774298e-02,1.571828e-01,7.213466e-02,1.004721e-03,8.142008e-05,-8.030684e-04,1.408422e-04,1.027667e-03,1.322550e-03
127307.734586,0.3538,-0.054919,0.074396,0.259662,1.960923e-01,2.038463e-01,7.672209e-02,1.950634e-01,2.036745e-01,7.750231e-02,1.028916e-03,1.718173e-04,-7.802155e-04,2.719721e-04,1.283766e-03,1.464642e-03
127307.784591,0.2334,-0.038191,0.084873,0.260378,1.879740e-01,2.788491e-01,2.288820e-02,1.870795e-01,2.786624e-01,2.365740e-02,8.944830e-04,1.866963e-04,-7.692050e-04,4.211415e-04,1.464447e-03,1.494431e-03
127307.884586,0.1384,-0.009882,0.119588,0.250255,-2.464035e-01,3.405395e-01,-2.654925e-02,-2.467984e-01,3.403610e-01,-2.587415e-02,3.949793e-04,1.784840e-04,-6.751023e-04,4.113119e-04,1.997811e-03,1.491612e-03
127307.934588,0.1667,-0.030619,0.137113,0.245764,-2.340154e-01,3.148203e-01,-1.307929e-02,-2.345566e-01,3.146768e-01,-1.244130e-02,5.412111e-04,1.434709e-04,-6.379907e-04,2.119561e-04,2.235943e-03,1.472542e-03
127307.984591,0.2801,-0.054887,0.156350,0.232985,-8.347247e-02,1.519783e-01,4.214028e-02,-8.433101e-02,1.519944e-01,4.262742e-02,8.585408e-04,-1.608666e-05,-4.871459e-04,1.069155e-04,2.390023e-03,1.478630e-03
127308.034595,0.4263,-0.068861,0.163591,0.229472,1.652869e-02,1.173383e-01,9.454356e-02,1.543253e-02,1.173603e-01,9.494773e-02,1.096157e-03,-2.197963e-05,-4.041700e-04,8.582461e-05,2.490052e-03,1.532412e-03
127308.134582,0.3438,-0.064099,0.172232,0.235721,6.594953e-02,1.326082e-01,1.478363e-01,6.482417e-02,1.325654e-01,1.481594e-01,1.125366e-03,4.273146e-05,-3.230838e-04,1.544439e-04,2.661060e-03,1.746940e-03
127308.184597,0.5406,-0.054256,0.179317,0.245061,8.931565e-02,1.171981e-01,1.497217e-01,8.828190e-02,1.171806e-01,1.500826e-01,1.033755e-03,1.747702e-05,-3.609401e-04,2.178726e-04,2.739294e-03,1.849342e-03
127308.234583,0.4180,-0.044957,0.181665,0.252183,5.881295e-02,1.838284e-01,1.704945e-01,5.786290e-02,1.837126e-01,1.708526e-01,9.500559e-04,1.157932e-04,-3.580651e-04,2.698523e-04,2.852845e-03,1.970505e-03
127308.334584,0.3482,-0.024287,0.203044,0.267886,-7.299761e-02,1.829522e-01,1.236152e-01,-7.363468e-02,1.828840e-01,1.240003e-01,6.370693e-04,6.823071e-05,-3.850091e-04,2.739306e-04,3.133753e-03,2.206572e-03
127308.384620,0.3655,-0.026364,0.213097,0.271900,-8.886372e-02,1.796917e-01,9.559996e-02,-8.949442e-02,1.796471e-01,9.598093e-02,6.306985e-04,4.454323e-05,-3.809716e-04,2.193513e-04,3.264389e-03,2.278295e-03
127308.484579,0.6499,-0.048822,0.234154,0.282732,-1.145049e-01,2.549295e-01,7.809432e-02,-1.153299e-01,2.548209e-01,7.849358e-02,8.250379e-04,1.086532e-04,-3.992628e-04,4.385719e-06,3.630879e-03,2.412576e-03
127308.534584,0.7179,-0.052820,0.250178,0.285835,-1.423303e-01,2.318626e-01,3.841635e-02,-1.431303e-01,2.318262e-01,3.882828e-02,7.999578e-04,3.648772e-05,-4.119270e-04,-8.948461e-05,3.811535e-03,2.453048e-03
127308.584584,1.1016,-0.063908,0.264857,0.284119,-1.134359e-01,1.907862e-01,4.560027e-02,-1.143342e-01,1.908404e-01,4.597762e-02,8.982166e-04,-5.426574e-05,-3.773470e-04,-1.796335e-04,3.955166e-03,2.477675e-03
127308.634609,0.8360,-0.069446,0.270603,0.284818,-1.308745e-01,2.315701e-01,6.954999e-02,-1.317765e-01,2.315387e-01,6.991072e-02,9.019571e-04,3.145840e-05,-3.607329e-04,-2.713325e-04,4.108996e-03,2.523367e-03
127308.734615,1.0297,-0.075971,0.295905,0.290737,-1.720783e-02,1.480081e-01,5.245652e-02,-1.811570e-02,1.480315e-01,5.282609e-02,9.078731e-04,-2.337774e-05,-3.695742e-04,-3.773594e-04,4.426428e-03,2.631364e-03
127308.834614,0.8253,-0.072543,0.304792,0.299817,-2.696097e-02,8.410599e-02,6.904751e-02,-2.780819e-02,8.411003e-02,6.946789e-02,8.472191e-04,-4.043457e-06,-4.203809e-04,-4.020591e-04,4.554741e-03,2.725357e-03
127308.934587,1.0026,-0.070273,0.313686,0.307016,1.587576e-02,7.680091e-02,3.139781e-02,1.506144e-02,7.677417e-02,3.184764e-02,8.143208e-04,2.673568e-05,-4.498252e-04,-4.165289e-04,4.698554e-03,2.814156e-03
127309.034596,0.9699,-0.064498,0.325900,0.307446,-4.271693e-03,6.050812e-03,-4.171861e-02,-4.956661e-03,6.119251e-03,-4.123888e-02,6.849672e-04,-6.843854e-05,-4.797294e-04,-4.396457e-04,4.793093e-03,2.815391e-03
127309.134580,0.5935,-0.073331,0.324173,0.292468,-1.018133e-01,-2.022969e-01,-3.277474e-02,-1.025278e-01,-2.020399e-01,-3.236890e-02,7.145047e-04,-2.570052e-04,-4.058364e-04,-5.217196e-04,4.597113e-03,2.700505e-03
127309.184606,0.5079,-0.085138,0.317486,0.285359,-6.984775e-02,-4.108154e-01,1.566763e-02,-7.070068e-02,-4.104120e-01,1.598025e-02,8.529328e-04,-4.034102e-04,-3.126200e-04,-5.782503e-04,4.359371e-03,2.692393e-03
127309.234623,0.7679,-0.091649,0.296634,0.286159,-8.802722e-02,-5.112093e-01,6.263196e-02,-8.894658e-02,-5.107829e-01,6.290050e-02,9.193588e-04,-4.264001e-04,-2.685368e-04,-6.406508e-04,4.012276e-03,2.726559e-03
127309.334631,0.2852,-0.096467,0.232606,0.296148,-4.716874e-03,-6.975527e-01,6.011291e-02,-5.666545e-03,-6.971772e-01,6.033191e-02,9.496709e-04,-3.755274e-04,-2.189974e-04,-7.309346e-04,3.049187e-03,2.837516e-03
127309.434612,0.1891,-0.091398,0.158385,0.305825,7.663667e-02,-6.798126e-01,3.062299e-02,7.569438e-02,-6.796145e-01,3.081386e-02,9.422947e-04,-1.980734e-04,-1.908727e-04,-6.840538e-04,2.061777e-03,2.906540e-03
127309.534596,0.1903,-0.054611,0.094478,0.295562,2.747262e-01,-5.904339e-01,-1.903234e-02,2.739286e-01,-5.903095e-01,-1.904607e-02,7.976641e-04,-1.243373e-04,1.372144e-05,-2.362830e-04,1.172988e-03,2.949983e-03
127309.584606,0.1897,-0.037773,0.065229,0.294495,1.762292e-01,-6.028714e-01,2.287167e-03,1.755488e-01,-6.027368e-01,2.277192e-03,6.804520e-04,-1.346648e-04,9.974721e-06,-8.723317e-05,7.261596e-04,2.931214e-03
127309.634609,0.1508,-0.037942,0.031422,0.303765,7.467594e-02,-5.052227e-01,8.354289e-02,7.388552e-02,-5.052169e-01,8.358009e-02,7.904157e-04,-5.872515e-06,-3.720503e-05,-1.625548e-05,3.284650e-04,2.972532e-03
127309.734580,0.1154,-0.030865,-0.019393,0.317947,7.033583e-02,-5.304954e-01,1.103140e-01,6.951965e-02,-5.304061e-01,1.103698e-01,8.161810e-04,-8.924326e-05,-5.577406e-05,1.092333e-04,-5.076372e-04,3.117726e-03
127309.784617,0.2029,-0.024814,-0.040096,0.322858,9.723114e-02,-5.788644e-01,8.909290e-02,9.644968e-02,-5.786771e-01,8.914234e-02,7.814568e-04,-1.873079e-04,-4.943868e-05,1.772166e-04,-8.990466e-04,3.185263e-03
127309.884582,0.1852,-0.022082,-0.100435,0.333767,-1.706216e-03,-5.154826e-01,6.614173e-02,-2.447774e-03,-5.153596e-01,6.620848e-02,7.415577e-04,-1.229861e-04,-6.675194e-05,1.866963e-04,-1.744167e-03,3.291924e-03
127309.934588,0.2657,-0.023025,-0.128897,0.338019,-1.978329e-02,-4.647758e-01,7.151830e-02,-2.054117e-02,-4.647517e-01,7.158005e-02,7.578777e-04,-2.414669e-05,-6.174390e-05,1.924827e-04,-2.084787e-03,3.341922e-03
127310.034624,0.1156,-0.035971,-0.177967,0.345107,-7.986614e-02,-5.341008e-01,4.587224e-02,-8.071754e-02,-5.341144e-01,4.593306e-02,8.513957e-04,1.357529e-05,-6.081910e-05,8.299076e-05,-2.791560e-03,3.399949e-03
127310.134582,0.2406,-0.041273,-0.230585,0.347675,7.271497e-02,-2.968775e-01,6.954280e-02,7.170864e-02,-2.970911e-01,6.950653e-02,1.006333e-03,2.136111e-04,3.627563e-05,1.771311e-04,-3.388096e-03,3.499976e-03
127310.184589,0.4790,-0.029004,-0.249289,0.339107,-2.492618e-02,-4.328741e-01,1.251469e-02,-2.570748e-02,-4.330880e-01,1.235382e-02,7.812974e-04,2.138667e-04,1.608669e-04,1.752698e-04,-3.670861e-03,3.515699e-03
127310.234607,0.4111,-0.032238,-0.270541,0.343097,1.444785e-02,-2.726602e-01,5.648502e-02,1.363051e-02,-2.729366e-01,5.633819e-02,8.173398e-04,2.764659e-04,1.468298e-04,1.703172e-04,-3.918064e-03,3.538103e-03
127310.334582,0.3469,-0.031806,-0.290316,0.344788,-1.430449e-02,-1.432193e-01,2.784020e-02,-1.504243e-02,-1.435072e-01,2.762036e-02,7.379418e-04,2.879900e-04,2.198416e-04,1.384859e-04,-4.181962e-03,3.618964e-03
127310.434606,0.5378,-0.035222,-0.294115,0.343845,2.118943e-02,-1.384129e-01,6.282278e-03,2.038953e-02,-1.385293e-01,6.022757e-03,7.998988e-04,1.163778e-04,2.595204e-04,1.488104e-04,-4.367244e-03,3.630495e-03
127310.534583,0.4810,-0.034901,-0.306091,0.345813,7.929048e-03,-9.770049e-02,2.098280e-02,7.122092e-03,-9.781618e-02,2.069765e-02,8.069565e-04,1.156896e-04,2.851519e-04,1.720757e-04,-4.533901e-03,3.660398e-03
127310.584614,0.4604,-0.035166,-0.310480,0.346372,1.780067e-02,-1.198316e-01,2.992929e-02,1.699240e-02,-1.199259e-01,2.962867e-02,8.082636e-04,9.428896e-05,3.006238e-04,1.764807e-04,-4.614763e-03,3.673663e-03
127310.684580,0.6047,-0.031745,-0.323552,0.348682,1.185490e-02,-1.000301e-01,3.109437e-02,1.108757e-02,-1.001136e-01,3.076517e-02,7.673383e-04,8.349904e-05,3.291997e-04,2.088669e-04,-4.808164e-03,3.706575e-03
127310.734579,0.5069,-0.034857,-0.329270,0.350298,1.732712e-02,-7.691823e-03,2.128265e-02,1.650524e-02,-7.837630e-03,2.094998e-02,8.218836e-04,1.458074e-04,3.326745e-04,2.173812e-04,-4.830684e-03,3.723669e-03
127310.834621,0.6527,-0.038337,-0.326235,0.350080,9.462037e-02,6.236253e-02,1.809313e-03,9.366508e-02,6.225084e-02,1.469816e-03,9.552952e-04,1.116952e-04,3.394967e-04,2.853964e-04,-4.798622e-03,3.717576e-03
127310.934574,0.6231,-0.029767,-0.311607,0.346677,3.415706e-01,3.897842e-01,1.066164e-02,3.403665e-01,3.895737e-01,1.026284e-02,1.204048e-03,2.104845e-04,3.988039e-04,6.494719e-04,-4.463039e-03,3.747435e-03
127310.984588,0.5593,-0.004070,-0.291439,0.341074,4.257899e-01,4.766040e-01,-5.360060e-02,4.247044e-01,4.763861e-01,-5.406764e-02,1.085514e-03,2.179342e-04,4.670473e-04,9.326763e-04,-4.145785e-03,3.724819e-03
127311.034593,0.6485,0.029361,-0.265524,0.332928,4.042865e-01,4.707536e-01,-1.375706e-01,4.034202e-01,4.705985e-01,-1.381097e-01,8.663032e-04,1.551409e-04,5.390305e-04,1.225454e-03,-3.811004e-03,3.646083e-03
127311.134604,0.7606,0.075097,-0.214901,0.318135,4.617699e-01,4.290299e-01,-1.468851e-01,4.608432e-01,4.288961e-01,-1.474502e-01,9.267607e-04,1.338281e-04,5.651014e-04,1.899403e-03,-3.097518e-03,3.408487e-03
127311.234587,0.6210,0.115938,-0.174274,0.306497,4.088543e-01,3.084053e-01,-1.579440e-01,4.079367e-01,3.083327e-01,-1.585467e-01,9.175342e-04,7.260682e-05,6.026467e-04,2.455291e-03,-2.575573e-03,3.200898e-03
127311.334582,0.6728,0.161016,-0.142180,0.291108,3.352420e-01,1.417832e-01,-1.560724e-01,3.344348e-01,1.418092e-01,-1.567404e-01,8.072716e-04,-2.598765e-05,6.680256e-04,2.987492e-03,-2.230722e-03,2.954755e-03
127311.384592,0.8246,0.175546,-0.135588,0.284206,3.582426e-01,1.371306e-01,-1.204837e-01,3.573824e-01,1.371364e-01,-1.211701e-01,8.601824e-04,-5.772507e-06,6.863153e-04,3.230171e-03,-2.131356e-03,2.858903e-03
127311.484584,0.7765,0.224510,-0.122826,0.274278,1.882994e-01,1.001455e-01,-1.054885e-01,1.877511e-01,1.001079e-01,-1.062286e-01,5.483001e-04,3.755713e-05,7.400727e-04,3.658561e-03,-1.944478e-03,2.698069e-03
127311.534610,1.1080,0.238257,-0.120232,0.273940,7.744637e-02,1.125290e-01,-7.916929e-02,7.701532e-02,1.124335e-01,-7.987776e-02,4.310500e-04,9.542027e-05,7.084690e-04,3.744217e-03,-1.875364e-03,2.629548e-03
127311.634594,1.1042,0.235796,-0.105213,0.259112,7.407211e-02,8.773735e-03,-4.273789e-02,7.348670e-02,8.825018e-03,-4.359952e-02,5.854003e-04,-5.128262e-05,8.616227e-04,3.819670e-03,-1.798159e-03,2.534704e-03
127311.734582,1.7487,0.235159,-0.106568,0.251158,8.563667e-02,-2.473386e-02,2.506432e-03,8.485743e-02,-2.466786e-02,1.559938e-03,7.792415e-04,-6.600469e-05,9.464947e-04,3.958161e-03,-1.833535e-03,2.509122e-03
127311.784589,1.5723,0.242049,-0.108507,0.250424,5.231527e-02,-2.539855e-02,-2.757638e-03,5.159752e-02,-2.534496e-02,-3.718641e-03,7.177437e-04,-5.359805e-05,9.610031e-04,4.002857e-03,-1.851865e-03,2.507031e-03
127311.884581,1.1785,0.241699,-0.107185,0.249844,3.752372e-02,-1.486616e-02,-2.105480e-02,3.677422e-02,-1.479789e-02,-2.204556e-02,7.495033e-04,-6.826690e-05,9.907675e-04,4.015856e-03,-1.841343e-03,2.494992e-03
127311.984586,1.2135,0.235124,-0.106954,0.245557,5.372097e-02,7.866216e-03,-6.925658e-03,5.282209e-02,7.929381e-03,-7.957171e-03,8.988851e-04,-6.316502e-05,1.031512e-03,4.033642e-03,-1.836380e-03,2.457639e-03
127312.034608,1.3010,0.237960,-0.108629,0.243696,4.668175e-02,2.718568e-02,1.620880e-02,4.578694e-02,2.720450e-02,1.515325e-02,8.948093e-04,-1.881438e-05,1.055552e-03,4.068080e-03,-1.821102e-03,2.460600e-03
127312.134582,1.0219,0.248373,-0.108893,0.243071,-3.032122e-02,1.199472e-02,1.424164e-02,-3.105604e-02,1.199862e-02,1.314553e-02,7.348179e-04,-3.894130e-06,1.096113e-03,4.079946e-03,-1.810074e-03,2.469185e-03
127312.184588,1.0212,0.246914,-0.109262,0.242985,-3.150290e-02,2.118805e-02,3.066561e-03,-3.223785e-02,2.118331e-02,1.956485e-03,7.349544e-04,4.742991e-06,1.110076e-03,4.057337e-03,-1.805064e-03,2.471999e-03
127312.284587,1.0990,0.246528,-0.107039,0.240081,-8.816595e-02,4.183669e-02,-5.160494e-02,-8.881194e-02,4.180676e-02,-5.275235e-02,6.459852e-04,2.993790e-05,1.147417e-03,3.968336e-03,-1.755188e-03,2.435228e-03
127312.384588,0.6576,0.240122,-0.103560,0.233646,-3.738635e-01,9.286609e-02,-7.980291e-02,-3.742481e-01,9.274524e-02,-8.096445e-02,3.845172e-04,1.208451e-04,1.161535e-03,3.624575e-03,-1.647332e-03,2.334439e-03
127312.434586,0.7224,0.211140,-0.097535,0.233631,-3.629289e-01,9.604884e-02,-7.311099e-02,-3.635009e-01,9.593801e-02,-7.425105e-02,5.720346e-04,1.108319e-04,1.140062e-03,3.355130e-03,-1.576736e-03,2.278555e-03
127312.534590,0.9668,0.167618,-0.083925,0.232181,-2.042220e-01,-1.309404e-02,-2.043587e-02,-2.050789e-01,-1.307814e-02,-2.159127e-02,8.569267e-04,-1.589862e-05,1.155398e-03,2.967696e-03,-1.503239e-03,2.203002e-03
127312.584595,0.2852,0.164883,-0.085270,0.232282,-3.029447e-01,-2.178724e-02,2.526748e-03,-3.036444e-01,-2.178765e-02,1.373877e-03,6.997607e-04,4.070890e-07,1.152871e-03,2.791142e-03,-1.512089e-03,2.195698e-03
127312.684582,0.3805,0.139834,-0.093612,0.231028,-5.190936e-01,-2.575317e-02,-1.335728e-02,-5.195226e-01,-2.583944e-02,-1.451443e-02,4.289713e-04,8.627026e-05,1.157146e-03,2.190361e-03,-1.563699e-03,2.191477e-03
127312.734583,0.3212,0.103372,-0.096457,0.233551,-4.938304e-01,3.875820e-02,1.389526e-03,-4.944753e-01,3.862387e-02,2.698205e-04,6.449844e-04,1.343233e-04,1.119706e-03,1.842803e-03,-1.557876e-03,2.187052e-03
127312.784590,0.4207,0.070350,-0.092358,0.237958,-3.501691e-01,-1.795829e-02,-3.330315e-03,-3.510197e-01,-1.803775e-02,-4.416248e-03,8.506097e-04,7.946880e-05,1.085933e-03,1.550139e-03,-1.547816e-03,2.184275e-03
